1050427	2011-04-21 07:11:42	80168111	9	41	910.5	1.2	3.1	107	-3.53
1050429	2011-04-21 07:13:42	80168113	9	42	910.6	1	2.3	100	-3.21
1050430	2011-04-21 07:15:42	80168115	9	43	910.6	1.1	2.3	100	-2.89
1050431	2011-04-21 07:17:42	80168117	8.9	44	910.6	1.6	3.3	102	-2.67
1050433	2011-04-21 07:19:42	80168119	8.8	47	910.6	1.3	3.1	99	-1.87
1050432	2011-04-21 07:21:42	80168121	8.6	49	910.6	1.7	3.4	103	-1.49
1050434	2011-04-21 07:23:42	80168123	8.4	49	910.6	1.5	3.8	95	-1.68
1050435	2011-04-21 07:25:42	80168125	8.3	50	910.7	1.2	2.6	100	-1.5
1050436	2011-04-21 07:27:42	80168127	8.2	50	910.7	1.3	2.7	95	-1.59
1050437	2011-04-21 07:29:42	80168129	8.2	50	910.7	1.3	4.3	87	-1.59
1050439	2011-04-21 07:31:42	80168131	8.1	52	910.7	1.7	3.9	94	-1.15
1050438	2011-04-21 07:33:42	80168133	8	53	910.7	1.7	3.7	88	-0.98
1050440	2011-04-21 07:35:42	80168135	7.8	55	910.8	1.1	2.1	80	-0.66
1050441	2011-04-21 07:37:42	80168137	7.8	53	910.8	2.5	3.9	77	-1.17
1050442	2011-04-21 07:39:42	80168139	7.8	54	910.8	1.5	3.4	93	-0.91
1050444	2011-04-21 07:41:42	80168141	7.8	55	910.9	1.3	2.6	108	-0.66
1050443	2011-04-21 07:43:42	80168143	7.7	57	911	1.4	2.8	84	-0.27
1050445	2011-04-21 07:45:42	80168145	7.6	58	911	1.5	3.3	85	-0.12
1050446	2011-04-21 07:47:42	80168147	7.4	58	911.1	1.8	3.3	91	-0.31
1050447	2011-04-21 07:49:42	80168149	7.4	58	911.1	1.7	3.3	81	-0.31
1050449	2011-04-21 07:51:42	80168151	7.3	59	911.2	1.9	4.2	75	-0.17
1050448	2011-04-21 07:53:42	80168153	7.3	58	911.2	2.2	5.2	80	-0.4
1050450	2011-04-21 07:55:42	80168155	7.3	56	911.1	3.2	6.5	77	-0.88
1050451	2011-04-21 07:57:42	80168157	7.4	56	911.2	2.8	5.3	81	-0.79
1050452	2011-04-21 07:59:42	80168159	7.5	56	911.3	2.4	6.4	98	-0.7
1050454	2011-04-21 08:01:42	80168161	7.6	54	911.3	2.5	5.6	88	-1.1
1050453	2011-04-21 08:03:42	80168163	7.6	54	911.3	2	4.1	85	-1.1
1050455	2011-04-21 08:05:42	80168165	7.6	54	911.3	2	4.2	94	-1.1
1050456	2011-04-21 08:07:42	80168167	7.7	54	911.4	1.7	3.7	97	-1
1050457	2011-04-21 08:09:42	80168169	7.7	55	911.4	1.4	3	84	-0.75
1050459	2011-04-21 08:11:42	80168171	7.6	55	911.5	1.5	2.7	84	-0.85
1050458	2011-04-21 08:13:42	80168173	7.6	53	911.5	1.7	3.6	82	-1.35
1050460	2011-04-21 08:15:42	80168175	7.6	53	911.5	1.3	2.5	103	-1.35
1050461	2011-04-21 08:17:42	80168177	7.7	53	911.5	2.2	5.3	83	-1.26
1050462	2011-04-21 08:19:42	80168179	7.7	53	911.6	1.2	2.9	93	-1.26
1050464	2011-04-21 08:21:42	80168181	7.7	53	911.6	1.2	4.1	93	-1.26
1050463	2011-04-21 08:23:42	80168183	7.7	53	911.5	1.7	4.6	102	-1.26
1050465	2011-04-21 08:25:42	80168185	7.8	53	911.6	1.4	4.7	103	-1.17
1050466	2011-04-21 08:27:42	80168187	7.8	53	911.6	1.6	3.4	89	-1.17
1050467	2011-04-21 08:29:42	80168189	7.8	54	911.6	1.6	3.8	90	-0.91
1050469	2011-04-21 08:31:42	80168191	7.8	54	911.6	1.5	4.5	97	-0.91
1050468	2011-04-21 08:33:42	80168193	7.8	55	911.6	1.7	4.4	96	-0.66
1050470	2011-04-21 08:35:42	80168195	7.8	54	911.6	1.2	2.6	103	-0.91
1050471	2011-04-21 08:37:42	80168197	7.8	54	911.6	1.7	4.2	104	-0.91
1050472	2011-04-21 08:39:42	80168199	7.8	54	911.5	1.4	3	96	-0.91
1050474	2011-04-21 08:41:42	80168201	7.9	54	911.5	2	5.1	101	-0.82
1050473	2011-04-21 08:43:42	80168203	7.9	54	911.5	1.7	5.2	98	-0.82
1050475	2011-04-21 08:45:42	80168205	7.9	54	911.6	1.7	3.6	98	-0.82
1050476	2011-04-21 08:47:42	80168207	7.9	54	911.5	1.7	6.1	93	-0.82
1050477	2011-04-21 08:49:42	80168209	7.9	54	911.6	2.4	4.7	96	-0.82
1050479	2011-04-21 08:51:42	80168211	7.9	54	911.6	1.9	4.3	93	-0.82
1050478	2011-04-21 08:53:42	80168213	7.9	54	911.6	1.8	3.9	91	-0.82
1050480	2011-04-21 08:55:42	80168215	7.8	54	911.5	2.2	4.8	104	-0.91
1050481	2011-04-21 08:57:42	80168217	7.8	54	911.5	2.2	4.9	94	-0.91
1050482	2011-04-21 08:59:42	80168219	7.8	55	911.5	2.3	5.8	88	-0.66
1050484	2011-04-21 09:01:42	80168221	7.8	55	911.6	1.4	3.3	97	-0.66
1050483	2011-04-21 09:03:42	80168223	7.7	55	911.6	1.9	4.9	103	-0.75
1050485	2011-04-21 09:05:42	80168225	7.7	56	911.7	1.3	2.9	105	-0.51
1050486	2011-04-21 09:07:42	80168227	7.6	55	911.7	2.2	4.8	91	-0.85
1050487	2011-04-21 09:09:42	80168229	7.6	56	911.7	2	4.2	103	-0.6
1050488	2011-04-21 09:11:42	80168231	7.6	56	911.7	1.9	3.4	98	-0.6
1050490	2011-04-21 09:13:42	80168233	7.5	56	911.8	1.7	4.3	95	-0.7
1050489	2011-04-21 09:15:42	80168235	7.5	56	911.9	1.7	3.6	95	-0.7
1050491	2011-04-21 09:17:42	80168237	7.5	56	911.9	1.2	3.5	91	-0.7
1050492	2011-04-21 09:19:42	80168239	7.5	56	912	1.6	4.3	87	-0.7
1050493	2011-04-21 09:21:42	80168241	7.4	57	912	1.9	4.8	96	-0.55
1050495	2011-04-21 09:23:42	80168243	7.4	57	912	2.2	7	98	-0.55
1050494	2011-04-21 09:25:42	80168245	7.4	57	912.1	1.2	2.7	112	-0.55
1050496	2011-04-21 09:27:42	80168247	7.4	57	912.1	1.5	3.6	95	-0.55
1050497	2011-04-21 09:29:42	80168249	7.4	58	912.1	1.3	2.8	102	-0.31
1050498	2011-04-21 09:31:42	80168251	7.4	58	912.2	1.3	3.4	91	-0.31
1050500	2011-04-21 09:33:42	80168253	7.3	59	912.2	1.7	3.5	91	-0.17
1050499	2011-04-21 09:35:42	80168255	7.2	60	912.2	1.7	3.9	79	-0.03
1050501	2011-04-21 09:37:42	80168257	7.1	61	912.2	2.4	3.9	75	0.1
1050502	2011-04-21 09:39:42	80168259	7	62	912.3	1.6	3.9	84	0.23
1050503	2011-04-21 09:41:42	80168261	7	62	912.3	1.5	3.6	86	0.23
1050505	2011-04-21 09:43:42	80168263	6.9	62	912.3	2.1	5	82	0.14
1050504	2011-04-21 09:45:42	80168265	6.9	64	912.3	2.3	5.5	78	0.57
1050506	2011-04-21 09:47:42	80168267	6.7	64	912.4	1.6	3.3	88	0.38
1050507	2011-04-21 09:49:42	80168269	6.7	66	912.4	1.9	4.9	77	0.81
1050508	2011-04-21 09:51:42	80168271	6.5	68	912.4	2.5	5.6	77	1.03
1050510	2011-04-21 09:53:42	80168273	6.3	70	912.4	2.8	5	76	1.24
1050509	2011-04-21 09:55:42	80168275	6.1	73	912.4	2.5	4.7	84	1.63
1050511	2011-04-21 09:57:42	80168277	6	77	912.5	2.2	5.1	79	2.28
1050512	2011-04-21 09:59:42	80168279	5.9	79	912.5	2.5	5.3	77	2.54
1050513	2011-04-21 10:01:42	80168281	5.7	81	912.6	2.2	4.8	85	2.7
1050515	2011-04-21 10:03:42	80168283	5.6	84	912.6	3	5.9	75	3.12
1050514	2011-04-21 10:05:42	80168285	5.5	86	912.6	2.5	4.6	78	3.35
